EventNumber, Distance, COUNTER, INTERPOLATED, F3, FC5, AF3, F7, T7, P7, O1, O2, P8, T8, F8, AF4, FC6, F4, GYROX, GYROY
0, 104535528.0, 240, 105, 6700.51282573, 4733.46153951, 4122.82051255, 4148.84615364, 4049.48717907, 5006.41025801, 6876.79487736, 5505.00000264, 5933.20513175, 4617.30769308, 1524.10255834, 5161.92307887, 4236.15384616, 2146.53845710, 163, 100
0, 104540240.0, 31, 24, 4215.12820506, 6527.30769711, 4388.33333362, 1656.15384067, 3556.92307547, 6151.02564506, 2994.10256147, 1515.38460962, 721.41024891, 5116.02564284, 4085.25640991, 499.74358183, 3699.99999882, 3522.82051130, 181, 218
0, 104543320.0, 78, 221, 3876.66666591, 1790.89743069, 3162.43589515, 752.05127462, 2872.82050991, 2092.94871337, 4617.56410333, 7875.00000765, 7812.05128963, 4558.71794935, 4547.43589807, 8207.94872636, 3817.30769141, 7806.92308443, 247, 127
0, 104546400.0, 161, 206, 1423.07691710, 4100.51282017, 1120.25640366, 6760.89744118, 4825.51282177, 6796.41026183, 2547.56409895, 1384.35896832, 2553.33332972, 7963.97436683, 6093.46154236, 4202.94871788, 4090.51282017, 4324.87179501, 145, 19
0, 104551112.0, 123, 219, 8022.43590543, 1793.07691787, 7524.48718644, 6872.94872351, 2538.33332972, 6817.56410799, 2392.94871399, 482.43588945, 6680.38462053, 4477.30769280, 2428.97435516, 2912.56409972, 6159.23077326, 7913.07693086, 128, 240
0, 104552648.0, 153, 37, 4337.30769252, 2218.84614954, 3559.10256265, 2495.25640658, 3185.64102342, 5847.17949059, 4826.15384741, 2722.30768905, 4327.94871809, 5237.94872004, 7275.89744229, 5263.58974575, 6888.46154402, 189.48717087, 122, 177
0, 104557264.0, 221, 171, 6444.61538927, 3435.25640852, 4686.28205219, 5405.76923321, 1284.61537837, 1291.92307067, 6872.82051838, 926.41024940, 5973.20513182, 1663.58973810, 8331.92308554, 3744.99999896, 692.30768481, 4602.17948795, 13, 190
0, 104558808.0, 167, 159, 1857.82050775, 7303.20513467, 1645.25640477, 3114.10256167, 4130.64102537, 295.76922243, 3054.87179237, 7711.66667397, 3155.25640797, 2100.64102113, 7124.61539073, 1199.35896790, 5264.48718165, 314.35896602, 33, 71
0, 104563520.0, 5, 70, 2003.46153374, 2597.94871448, 3431.66666493, 3539.74358822, 5952.05128567, 4696.28205226, 215.51281197, 2601.53845807, 5750.64102884, 4702.17948816, 5644.23077215, 1878.07691808, 424.61537649, 4253.46153847, 206, 201
0, 104566592.0, 129, 2, 3292.17948517, 2843.58974061, 4435.00000042, 3202.43589522, 2982.30768960, 3419.10256237, 8213.46154687, 1533.33332757, 4407.56410292, 6072.94872184, 3148.84615149, 4310.38461553, 5360.89743826, 5159.35897631, 123, 91
0, 104569672.0, 212, 166, 7694.23077653, 3440.89743416, 3217.43589529, 1641.28204580, 4591.28205198, 2856.66666375, 6616.15385116, 3763.58974255, 6795.89744132, 4787.05128317, 1908.46153353, 3579.10256272, 2708.71794546, 5132.05128393, 232, 6
0, 104572744.0, 93, 221, 1336.66666049, 531.92306907, 6287.82051713, 3569.74358829, 567.94871017, 2550.12820152, 8214.10257251, 7885.76923849, 4301.92307707, 280.51281211, 7548.07693003, 1313.58973741, 7207.30769857, 7400.64103232, 58, 40
0, 104575912.0, 191, 212, 6993.33333917, 1638.58973803, 6815.64103106, 5233.97436106, 2791.92307387, 3441.79487006, 5147.43589932, 7792.30769982, 1837.17948204, 6653.33333841, 3971.79487124, 959.35896741, 2616.92307345, 5.25640130, 177, 74
0, 104578984.0, 23, 80, 2903.33333049, 2769.10256098, 5618.20513113, 5638.07692600, 3704.87179369, 3246.53845939, 4083.46153812, 5490.38461803, 4089.99999966, 2234.99999577, 4545.12820576, 5247.82051491, 1958.97435411, 7650.38462262, 75, 182
0, 104583600.0, 51, 2, 391.15383796, 6990.76923661, 2664.61538128, 4846.41025766, 1783.71794351, 4244.61538462, 394.23076110, 6854.48718498, 1714.23076388, 4593.71794942, 5266.15384831, 5053.33333500, 2099.48717490, 5243.97436106, 5, 190
0, 104586768.0, 190, 214, 1475.89742999, 3592.56410118, 774.35896700, 2698.07691981, 6349.10256855, 801.28204399, 455.89742784, 2486.02563728, 975.12819818, 2222.17948288, 3806.15384518, 1696.79486638, 195.12819652, 1571.92307123, 203, 107
0, 104589848.0, 41, 92, 3335.51281857, 6877.30769787, 1333.97435279, 3372.94871608, 2743.58974040, 188.46152985, 6292.43590175, 6721.28205650, 7815.12821271, 3110.64102321, 6813.58974901, 7155.51282670, 8107.30770051, 2403.97435509, 87, 139
0, 104592920.0, 66, 242, 5816.79487513, 3186.15384393, 744.48717206, 4070.25640991, 4971.28205281, 2561.66666313, 3162.17948489, 4660.89743680, 6713.84615906, 6384.23077375, 3350.76922890, 7403.84616052, 6070.25641408, 4162.17948697, 204, 167
0, 104597640.0, 142, 170, 5452.05128463, 5052.56410424, 6280.89744021, 6729.74359503, 8127.43590564, 4860.64102697, 8193.33334168, 7263.46154486, 5915.38461893, 3233.07692093, 6132.43590140, 2159.61538017, 2078.97435439, 996.53845466, 180, 50
0, 104600720.0, 130, 74, 6003.58974728, 4330.12820527, 674.48717192, 716.53845404, 120.38460663, 6783.97436433, 3540.89743437, 5889.10256758, 7511.66667355, 8090.00000813, 3349.99999813, 7614.48718665, 6133.97436294, 3362.05128018, 80, 248
0, 104605336.0, 166, 180, 1065.64101890, 2508.20512453, 7248.84616017, 4012.43589695, 6561.66667153, 2538.84615024, 4015.25640977, 6485.00000473, 656.92306935, 6273.33333765, 5040.00000167, 6414.87179946, 3555.38461393, 4265.25641026, 61, 103
0, 104608424.0, 66, 31, 30.51281155, 5449.74359232, 220.25640171, 827.05127483, 6618.07692808, 2707.82050956, 6523.84615864, 5738.20513134, 2178.84614947, 1110.12819846, 7939.87180266, 7162.05128824, 2210.51281621, 2298.46153437, 148, 167
0, 104611600.0, 132, 64, 599.10255639, 1729.23076388, 5160.89743785, 8246.66667515, 6249.23077347, 4148.20512800, 2089.87179029, 6430.89744049, 1078.84614711, 1534.87178911, 2778.33333021, 8364.74359843, 3775.25640929, 4253.97435898, 135, 244
0, 104616224.0, 98, 35, 5896.79487527, 383.84614565, 7863.58975124, 2876.66666375, 7603.20513530, 6327.43590182, 417.05127393, 841.15383893, 8334.87180349, 3652.56410132, 8299.10257265, 4753.58974464, 5160.38461733, 1310.76922452, 53, 35
0, 104619312.0, 127, 219, 7795.12821264, 4105.12820485, 4203.58974352, 4455.00000042, 5406.02564346, 8370.00000876, 607.56409485, 295.89742756, 7905.12821285, 898.20512112, 7409.23077591, 4348.84615406, 5941.41026003, 8276.92308547, 149, 124
0, 104622488.0, 55, 148, 5478.20513078, 3702.56410139, 1608.84614829, 263.97435057, 187.30768370, 888.46153138, 4235.76923077, 7424.48718623, 424.48717136, 8103.20513634, 1704.61537920, 83.20511938, 2553.20512460, 1968.97435411, 249, 207
0, 104627120.0, 27, 15, 3868.71794789, 7255.51282691, 3643.84615260, 3016.79486916, 2662.82050949, 1632.05127650, 5902.82051630, 767.69230033, 5202.82051484, 5015.89743750, 6435.89744056, 8101.41026454, 4449.23076965, 4057.05128164, 121, 177
0, 104630200.0, 146, 84, 6714.35897957, 1937.43589258, 4606.66666743, 1109.99999333, 5283.97436113, 7403.58975026, 3871.02564020, 4548.20512883, 5624.61538754, 3883.46153770, 397.43588931, 3507.30769071, 7462.82051963, 4964.74359128, 126, 244
0, 104633384.0, 50, 48, 7329.74359628, 7525.76923772, 2559.99999646, 2468.58973984, 3797.82051185, 5294.87179710, 3636.28204997, 2894.35897151, 7744.74359711, 5936.79487534, 4467.56410305, 5292.17948941, 3021.92307436, 7019.61539046, 152, 211
0, 104636464.0, 81, 125, 2904.48717664, 85.64101682, 4285.51282059, 3586.79487041, 2981.79486909, 6575.25641519, 5562.17948996, 2831.15384317, 8155.64103391, 7150.12821125, 53.33332444, 1141.79486520, 6309.87179925, 2924.35897158, 216, 218
0, 104639544.0, 113, 189, 2289.61538045, 3429.99999827, 1847.82050775, 3713.33333223, 7103.20513425, 2001.02563623, 8262.69231617, 7130.12821125, 4189.74358961, 6944.48718519, 1892.69230269, 2488.58973984, 1554.87178918, 2600.64102217, 68, 98
0, 104644168.0, 245, 200, 2442.82050900, 7551.15385318, 5811.66667001, 1270.38460907, 6802.94872337, 3724.74358864, 7230.76923710, 5406.15384859, 3161.66666438, 6991.53846738, 303.46153013, 3344.10256216, 747.94871052, 4432.94871837, 226, 121
0, 104645800.0, 176, 2, 2483.20512446, 5110.12820694, 3229.35897221, 3543.58974206, 2608.20512473, 7609.23077632, 2081.53845696, 8074.10257224, 2622.17948371, 6385.89744042, 5114.87179668, 2878.20512529, 4970.51282205, 7473.58975040, 91, 190
0, 104650424.0, 57, 138, 8086.41026454, 7053.46154437, 3545.89743444, 6335.25641471, 6603.84615885, 3594.74358836, 1498.97435314, 3277.30769023, 4422.43589779, 544.23076138, 5356.41025878, 4151.66666646, 1486.15384032, 817.69230040, 170, 61
0, 104655040.0, 104, 66, 3801.92307595, 7445.12821187, 7703.58975089, 7357.82051943, 6750.51282580, 175.25640164, 6862.82051838, 5732.82051595, 4014.74358926, 4385.25641054, 4671.66666757, 6798.84615927, 7054.10257001, 5962.05128567, 238, 119
0, 104658216.0, 109, 3, 5199.74359176, 6962.30769808, 1496.66666083, 3008.71794608, 3050.12820256, 3146.15384380, 51.92306803, 4560.89743653, 2780.64102252, 5024.10256577, 3723.46153735, 7161.79487798, 4708.71794969, 2995.12820249, 237, 180
0, 104662832.0, 207, 190, 2069.10255952, 1620.89743034, 2315.12820103, 678.20512063, 5937.30769586, 508.58973567, 5266.15384831, 1909.99999507, 3166.92307463, 3279.23076715, 3818.33333243, 7383.46154507, 5297.69230992, 1980.38461059, 34, 246
0, 104664368.0, 95, 120, 250.64101717, 1483.71794288, 4046.02564061, 2444.87179105, 200.76922223, 3729.61538351, 7201.79487805, 2029.23076451, 3654.74358850, 6569.61538955, 4347.30769252, 243.07691460, 7371.66667327, 3909.87179418, 228, 26
0, 104667448.0, 173, 85, 2341.15384213, 6888.33333890, 7383.20513481, 6070.64102947, 3543.97435745, 3319.87179293, 7386.79487847, 5434.61538712, 2283.33332917, 3893.84615309, 8302.43590599, 5590.51282337, 331.15383789, 3086.15384373, 143, 125
0, 104670624.0, 157, 235, 361.15383796, 2802.17948413, 5611.15384901, 3821.41025551, 8282.17949573, 4350.38461560, 4128.07692280, 1127.43589084, 3539.48717796, 4553.71794935, 1395.89742986, 7510.38462227, 7631.02564819, 5654.61538761, 24, 3
0, 104673696.0, 210, 228, 5772.05128525, 3156.66666438, 7744.87180224, 5421.66666917, 8358.20513689, 1536.92307116, 3157.56410027, 7445.25641700, 5499.74359239, 1825.76922563, 3044.23076666, 2196.53845716, 4828.46153972, 1915.76922584, 232, 51
0, 104676776.0, 57, 243, 7546.15385311, 7233.84616017, 389.87178668, 2723.33333007, 3462.17948552, 371.41024821, 5806.79487506, 2506.66666299, 1206.92307046, 2620.76922730, 2809.10256105, 6459.10256876, 7143.07692920, 496.53845362, 230, 35
0, 104679848.0, 141, 212, 2698.46153520, 506.79486388, 4463.97435946, 2322.82050872, 2042.30768766, 7655.76923800, 2878.97435606, 1354.10255799, 8191.79488014, 455.64101758, 7490.89744278, 5386.15384859, 8206.79488021, 4652.94871879, 200, 111
0, 104683024.0, 167, 240, 6584.61538955, 7239.35898069, 4295.12820520, 7649.23077646, 6798.46154389, 6289.87179918, 7841.15385373, 4557.69230832, 1097.30768564, 6469.48718422, 8383.07693184, 2771.53845842, 3121.79486944, 8128.20513641, 71, 117
0, 104687640.0, 83, 58, 8343.46154715, 5636.15384908, 8251.53847002, 2894.10256126, 3927.17948649, 7745.76923821, 5783.07692635, 5922.69231124, 2150.51281607, 1597.94871232, 433.97435092, 5091.41025822, 1781.66666146, 5290.38461761, 136, 127
0, 104690712.0, 116, 102, 4664.35897527, 4272.69230777, 1595.51281489, 6632.17949226, 99.87178612, 2450.12820131, 239.74358127, 153.84614516, 6687.17949233, 1001.66665979, 3999.87179432, 4938.20512967, 848.58973637, 2472.56409882, 64, 115
0, 104693880.0, 24, 170, 7228.58974992, 5888.58974707, 8162.56411084, 444.61537656, 6206.66667084, 4477.17948767, 5500.12820777, 8356.41026510, 3344.99999806, 8058.33334140, 4954.48718095, 5580.12820798, 6312.69231207, 1313.33332715, 216, 87
0, 104696960.0, 30, 214, 3487.43589584, 6073.46154236, 1411.15384011, 4556.28205191, 1298.20512196, 7802.56411007, 3936.79487110, 2588.33332979, 3204.61538240, 7073.20513418, 2712.17948392, 2625.25640679, 4710.89743687, 4977.94871948, 25, 171
0, 104700032.0, 222, 172, 6453.33333799, 3906.92307623, 794.99999271, 4826.15384741, 5211.92307894, 375.38460719, 6429.87179946, 6946.92308262, 7181.79487798, 1111.92307026, 5739.35897749, 5151.53846342, 843.07691585, 23.46152950, 43, 9
0, 104704648.0, 54, 223, 4808.07692426, 2787.43589431, 1752.69230242, 4870.12820645, 6943.46154416, 3197.30769009, 4931.41025787, 349.99999173, 3618.97435766, 554.74358190, 7021.92308276, 6302.94872233, 169.10255549, 7448.58975033, 17, 100
0, 104707816.0, 55, 231, 2457.30768849, 5458.46154104, 6629.74359482, 7948.71795657, 2722.43589417, 115.51281176, 820.25640296, 3457.05128039, 7471.02564784, 4101.28205094, 8136.41026461, 8017.05129005, 3586.79487041, 5632.94872087, 54, 115
0, 104712432.0, 65, 3, 3220.12820298, 2438.07691926, 367.30768411, 7276.02564742, 991.53845466, 5284.87179710, 4940.76923223, 4951.02564249, 1619.10255855, 5936.28205483, 1326.92307074, 2781.79486867, 3257.43589536, 2128.20512369, 171, 165
0, 104713968.0, 179, 198, 5397.05128449, 4353.20512842, 5882.30769579, 7224.87180120, 6695.38462060, 3566.53846008, 3062.82051032, 5835.38461872, 159.74358106, 5172.94871990, 500.64101772, 5770.38461858, 3227.69230554, 6052.05128588, 98, 198
0, 104718680.0, 110, 97, 6883.84615941, 665.76922320, 7478.71795553, 3974.48717894, 4672.17948809, 2276.66666250, 1490.89743006, 2254.48717525, 7931.53846932, 1771.28204600, 1806.02563589, 3513.84615232, 325.25640192, 6648.84615892, 58, 29
0, 104721752.0, 191, 17, 4628.97435981, 5511.92307957, 2483.07691933, 2891.28204844, 4764.87179599, 1402.94871191, 6409.87179946, 8141.53846981, 726.79486436, 3224.35897221, 1478.07691724, 3062.05127955, 7552.94872497, 7511.15385304, 171, 84
0, 104724824.0, 173, 18, 4851.79487305, 6885.00000556, 2809.10256105, 2102.94871344, 5543.71795143, 626.41024877, 2401.15384227, 3064.87179237, 6442.17949184, 503.46153054, 6077.94872184, 8211.92308533, 4820.25641144, 3050.51281795, 1, 234
0, 104727896.0, 112, 253, 254.61537614, 6108.84615781, 5962.56410618, 3833.58974269, 4117.56410229, 6302.43590182, 8324.74359836, 1710.38461004, 7335.00000654, 1282.94871170, 790.64101835, 2113.97435446, 5973.97436266, 4823.97436016, 204, 42
0, 104732600.0, 99, 72, 1865.25640519, 3972.17948663, 6247.94872219, 4952.82051428, 5593.33333619, 5404.61538705, 8132.43590564, 3631.28204997, 7056.15385206, 5178.71795067, 7286.02564742, 6030.64102940, 3665.76922952, 7908.20513592, 59, 232
0, 104735664.0, 152, 225, 1777.05127684, 5841.79487513, 1469.99999410, 6932.43590314, 6.66665771, 4652.94871879, 7164.23077542, 5259.87179703, 1161.53845501, 5670.76923376, 4174.99999986, 4682.30769321, 7880.51282823, 5191.02564304, 247, 83
0, 104738736.0, 6, 15, 4227.30769224, 1384.99999396, 738.84614641, 3057.43589494, 1991.53845675, 7302.82051929, 6144.35897839, 6306.28205566, 6828.58974908, 402.56409444, 8006.92308485, 966.41024947, 885.89742874, 4306.79487194, 156, 188
0, 104741904.0, 75, 7, 1135.12819853, 6865.25641582, 2034.23076451, 5289.74359197, 702.56409506, 7318.46154493, 153.97435029, 855.51281336, 1340.76922459, 2024.61537989, 994.87178800, 2158.97435453, 5271.66666882, 6502.94872275, 57, 180
0, 104744968.0, 57, 66, 2483.84615010, 2702.69230443, 5526.92307964, 7629.23077639, 6442.69231235, 1490.38460955, 5450.51282309, 1594.48717386, 2490.25640651, 6287.05128636, 5220.25641234, 2162.30768786, 7223.71795505, 2775.12820201, 184, 109
0, 104748040.0, 9, 84, 7310.38462185, 7149.61539073, 6092.17949107, 4624.74359051, 1237.82050643, 6371.02564555, 7711.02564833, 657.69230012, 7753.33334077, 5921.53846509, 1058.84614711, 2477.05127830, 3092.17948475, 157.43588875, 152, 86
0, 104751104.0, 167, 76, 6484.10256883, 3546.79487034, 2669.87179154, 7313.33333980, 224.23076069, 2973.84615114, 8337.17949587, 4252.30769231, 6225.89744007, 2011.15384143, 6947.56410827, 1070.64101890, 7420.25641700, 5511.28205393, 254, 131
0, 104754272.0, 144, 107, 5161.79487374, 4884.23077055, 1738.97435363, 4134.35897408, 690.76922327, 5132.82051470, 4437.17948760, 2840.12820214, 7509.23077611, 4842.17948843, 8184.48718783, 3840.51281968, 6246.92308117, 5595.38461824, 152, 93
0, 104757344.0, 165, 24, 6186.66667077, 439.48717143, 6854.10256960, 1915.64102071, 6849.74359524, 1294.35896811, 6583.71795366, 5950.38461900, 5573.33333612, 6656.92308200, 3378.58974172, 196.28204267, 6101.41026031, 7846.92308457, 56, 161
0, 104760416.0, 2, 56, 7469.48718630, 2791.41025336, 2321.15384206, 1802.69230248, 5343.46154076, 257.30768383, 6231.41026058, 408.84614572, 4631.02564186, 5375.51282288, 4225.76923070, 1549.35896866, 2025.25640554, 2171.15384178, 175, 222
0, 104763488.0, 142, 181, 8249.87180335, 5301.79487402, 7126.53846766, 1576.41025079, 2471.15384241, 567.17947940, 3540.38461386, 200.89742735, 3888.58974283, 4177.30769217, 2985.64102293, 3734.23076812, 3826.41025551, 4106.66666639, 110, 153
0, 104766664.0, 37, 172, 2361.15384213, 7725.51282788, 2503.33332965, 1347.17948107, 4737.30769335, 3272.94871587, 3744.61538358, 291.66665826, 4374.87179515, 8037.43590543, 7419.87180162, 300.89742756, 3470.12820346, 6035.25641401, 202, 124
0, 104769736.0, 232, 69, 2791.53845848, 1325.12819895, 6666.15385130, 7161.15385234, 6207.30769648, 4932.30769377, 3997.82051227, 2636.41025301, 1554.99999431, 3224.23076708, 2894.23076639, 2020.51281579, 5441.92307943, 6231.53846571, 125, 198
0, 104772808.0, 66, 67, 8088.46154660, 2207.69230339, 3155.25640797, 78.58973477, 1672.43589195, 8158.84616212, 7735.00000737, 7530.51282747, 4271.92307700, 2768.46153534, 8258.33334181, 7991.53846946, 6652.82051790, 5142.69230957, 159, 157
0, 104775880.0, 126, 77, 2731.15384296, 3943.58974297, 2900.51281767, 961.79486485, 3078.46153596, 1329.74358356, 6744.23077452, 2769.74358662, 6535.51282538, 6332.69231207, 3274.74358766, 1944.35896950, 5946.15384977, 977.82050588, 86, 41
0, 104780584.0, 79, 131, 1067.94871121, 436.41024835, 4806.66666785, 7327.43590397, 2339.48717546, 5718.33333646, 6499.48718429, 4945.38461685, 8233.84616226, 3103.71794629, 2825.25640727, 4476.41025690, 1496.66666083, 8072.56411063, 9, 166
0, 104783656.0, 207, 29, 4082.30769196, 2991.28204865, 5152.94871990, 5813.33333667, 2743.84615065, 5752.05128525, 6199.10256821, 5779.61538789, 3744.61538358, 713.71794122, 3265.51281843, 4963.07692461, 1188.58973713, 483.84614586, 168, 223
0, 104786736.0, 169, 249, 5131.66666855, 7210.76923703, 5537.56410528, 7482.69231451, 8203.97436732, 7917.94872574, 383.07691488, 4539.35897499, 2607.56409909, 3423.97435724, 1374.23076312, 6867.94872351, 5536.15384887, 412.94870982, 252, 63
0, 104791440.0, 238, 192, 4851.92307818, 2900.51281767, 8255.76923925, 6718.97436419, 6326.92308130, 1391.92307088, 6518.58974839, 3866.41025558, 1164.61537809, 7328.07692961, 6484.74359447, 4096.28205094, 2587.56409902, 3677.17948600, 154, 1
0, 104794504.0, 112, 228, 7767.94872539, 7848.97436662, 8018.46154646, 2832.56409958, 4307.69230784, 845.64101842, 7434.35898110, 7289.48718595, 5175.12820708, 2472.05127830, 2438.07691926, 7049.10257001, 2914.10256126, 3592.69230631, 224, 223
0, 104797576.0, 3, 186, 6509.87179967, 2109.99999549, 7004.10256994, 1092.82050615, 7388.07692975, 3304.10256209, 5767.17949038, 1932.82050789, 2324.74358565, 7580.38462241, 6347.17949163, 5496.15384880, 6401.92308151, 4774.74359086, 214, 95
0, 104800648.0, 52, 61, 2470.38461164, 127.56409381, 128.46152971, 7995.51282844, 933.20512119, 6847.05128754, 2052.82050817, 4925.00000146, 2253.58973935, 7531.15385311, 2435.64102182, 2523.84615017, 2534.99999639, 1238.07691669, 146, 100
0, 104803808.0, 203, 56, 4772.30769342, 7523.71795567, 7879.74359746, 8400.25641902, 7494.74359663, 3453.07692141, 3912.56410187, 5576.15384894, 1388.71794268, 4150.12820492, 831.92306970, 5849.35897777, 4047.30769189, 6590.51282545, 75, 109
0, 104806880.0, 225, 86, 131.15383740, 8046.15385422, 6533.84615871, 4704.48718046, 5449.61538719, 984.87178800, 6951.15385186, 7952.30770016, 345.76922250, 2466.41025266, 1936.15384122, 3126.28204892, 2261.79486756, 4549.87179550, 81, 26
0, 104809944.0, 8, 51, 2689.10256077, 5829.61538795, 1192.94871149, 6411.41026100, 24.74358078, 384.23076104, 1499.48717365, 2110.25640574, 7342.82051936, 8208.84616226, 4807.56410375, 837.30768508, 2954.10256140, 7420.76923751, 90, 87
0, 104813104.0, 124, 135, 3771.28205024, 6450.51282517, 3783.58974262, 5364.10256647, 3964.35897374, 6227.30769648, 2159.74358530, 926.02563401, 6514.23077403, 7788.71795623, 4593.20512890, 198.71794017, 4032.30769183, 6403.33333792, 213, 145
0, 104816168.0, 253, 128, 1990.89743111, 1150.12819860, 1985.51281572, 4482.56410305, 1763.84614857, 3027.94871538, 3145.51281815, 6077.17949107, 3712.56410146, 2297.43589334, 490.89742791, 5800.89743917, 1606.66666104, 7663.71795595, 245, 81
0, 104819232.0, 99, 179, 5656.53846453, 2207.94871364, 5227.69230978, 4712.94871893, 4348.71794893, 5628.97436190, 3168.71794643, 4562.43589813, 6327.69231207, 6428.58974818, 4239.74358975, 6559.48718436, 178.07691446, 1596.66666104, 225, 41
0, 104823832.0, 46, 112, 3196.53845932, 3130.64102328, 2122.69230318, 7724.87180224, 1427.43589146, 2551.66666306, 4275.51282059, 2068.07691849, 978.71794177, 6831.15385165, 1873.84614885, 2884.87179196, 3066.66666417, 2433.58973977, 156, 115
0, 104826992.0, 126, 57, 1915.51281558, 828.71794150, 7029.35898027, 1295.51281426, 7094.61539066, 7515.12821201, 4931.28205275, 5862.82051623, 3837.17948628, 3916.92307623, 1772.17948190, 2578.71794518, 5881.28205476, 1200.64101918, 233, 36
0, 104830064.0, 182, 149, 1975.51281572, 1746.02563575, 5126.15384803, 5658.46154145, 6380.89744042, 4996.41025801, 3372.17948531, 2879.23076632, 5193.33333535, 7983.58975152, 5355.51282288, 4426.41025676, 608.71794101, 6597.43590244, 14, 250
0, 104833128.0, 64, 160, 7134.61539073, 3894.74358898, 7318.33333980, 3370.64102377, 7131.02564714, 823.07691585, 4726.79487284, 3207.69230547, 6000.00000369, 1829.87178973, 7153.20513432, 7245.38462171, 1936.15384122, 108.84614509, 205, 26
0, 104836200.0, 190, 28, 2921.28204851, 5214.87179689, 8125.51282872, 1267.56409624, 3019.74358718, 162.30768363, 6758.58974887, 1739.87178959, 1187.56409611, 883.84614669, 4355.25641047, 599.61537691, 1808.84614871, 1777.82050761, 236, 63
0, 104839368.0, 147, 247, 1535.12819936, 5151.92307880, 6951.66667237, 6822.17949260, 5426.79487430, 3589.87179349, 6627.56410757, 6084.35897825, 6977.43590321, 8011.28205928, 708.58973609, 761.15383879, 3111.02563860, 4971.41025794, 57, 163
0, 104842440.0, 101, 92, 6293.84615816, 5472.56410514, 7236.15385248, 3288.20512619, 7485.89744278, 987.82050595, 1020.51281371, 5509.48718213, 6891.41026197, 36.15383726, 4425.38461574, 774.87178751, 2946.02563825, 2098.71794414, 205, 196
0, 104845512.0, 108, 161, 6001.92308061, 497.30768439, 7969.74359760, 4304.87179501, 6405.76923536, 1680.25640484, 5537.82051553, 8113.84616205, 1210.64101918, 8389.10257286, 4976.41025794, 6019.35897812, 2602.56409909, 7417.69231444, 111, 28
0, 104848680.0, 5, 87, 4204.74358968, 5899.74359322, 30.38460642, 320.38460705, 1760.12819985, 7554.10257112, 6197.30769641, 1478.71794288, 4087.82051248, 6582.82051776, 660.38460781, 4740.12820617, 894.99999292, 7947.17949504, 151, 0
0, 104853280.0, 129, 242, 3081.79486930, 1268.07691676, 5071.41025815, 4561.02564165, 2043.46153381, 2669.35897103, 1885.64102064, 7868.71795637, 6352.43590189, 2671.41025308, 7439.23077597, 3171.28204899, 1834.87178973, 1507.30768647, 221, 242
0, 104854816.0, 115, 178, 7198.58974985, 8205.38462380, 1383.97435293, 589.23076145, 5261.66666882, 1326.28204510, 6099.48718338, 1727.82050747, 1558.58973790, 5263.07692523, 3183.84615163, 5662.94872094, 5727.05128518, 4102.30769196, 12, 246
0, 104859424.0, 241, 140, 6878.07692864, 3356.53845967, 5710.38461845, 2688.97435564, 1953.20512334, 122.56409381, 2078.84614926, 4899.61538601, 1779.48717428, 3128.84615149, 4820.25641144, 244.87178640, 3463.20512654, 3313.71794671, 185, 25
0, 104862584.0, 123, 45, 3250.38461330, 5529.74359246, 864.48717233, 7965.89744375, 2182.56409819, 2144.87179043, 7966.66667452, 2120.89743138, 718.84614635, 3305.89743389, 579.10255632, 386.15383796, 7323.84616038, 3826.53846064, 178, 226
0, 104867192.0, 92, 20, 6206.79487597, 1220.76922438, 5210.76923279, 8299.61539317, 431.28204323, 2988.07692044, 5646.53846453, 3025.64102307, 6231.53846571, 3085.38461296, 6368.58974811, 4324.35897450, 5708.07692614, 4640.12820597, 33, 73
0, 104870264.0, 157, 204, 877.17948003, 119.48717074, 6108.71795268, 4224.10256404, 1413.58973762, 6333.46154284, 7001.92308276, 5886.15384963, 1074.35896762, 3245.76922862, 319.35896602, 3728.20512710, 5518.07692579, 2071.53845696, 121, 52
0, 104873424.0, 195, 16, 7502.30769919, 2587.82050928, 5828.46154180, 4437.30769273, 2764.10256098, 5656.41025940, 7721.28205865, 3844.48717866, 8308.84616247, 5018.84615545, 973.07691613, 6779.48718484, 930.64101863, 6825.00000542, 248, 83
0, 104876496.0, 104, 104, 145.12819645, 3016.02563839, 7609.61539171, 164.87178626, 1897.82050782, 1369.61537850, 3853.97435814, 4159.48717928, 8090.38462352, 1646.53845605, 7940.64103343, 3328.58974165, 8367.94872664, 3559.87179342, 27, 91
0, 104879568.0, 145, 2, 3212.05127983, 6551.15385102, 3108.97435655, 2741.41025322, 8287.43590599, 3626.28204997, 960.25640331, 3839.99999917, 6801.28205671, 982.82050588, 8162.56411084, 5721.66666980, 7555.51282753, 3586.53846015, 71, 216
0, 104882640.0, 38, 251, 5628.71795164, 5426.28205379, 8230.51282892, 7707.43590474, 2040.64102099, 1088.07691641, 4528.84615441, 574.61537684, 7950.12821298, 3358.71794685, 7458.97436579, 3497.94871635, 6269.23077354, 4879.61538594, 81, 2
0, 104885800.0, 166, 9, 5479.10256668, 3130.25640790, 7818.58975117, 2390.76922681, 822.05127483, 1605.25640463, 3827.69230679, 3445.64102391, 4026.28205080, 5863.20513161, 5337.69230999, 277.17947878, 6996.15385199, 7425.38462213, 38, 206
